SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	cropSpeciesName	yieldMax	heightMax	biomassMax	laiMax	eaiMax	rootsDepthMax	cropMaxTemperature	cropMinTemperature	annualSoilEvaporation	annualCapillaryRise	annualDrainageBottom	annualDrainageArtificial	annualIrrigation	annualRunOff	annualSurfaceRunOff	annualWaterDemand	annualWaterUptakeByTrees	annualWaterUptakeByCrop	annualNitrogenDemand	annualNitrogenUptakeByTrees	annualNitrogenUptakeByCrop	annualNitrogenLeachingBottom	annualNitrogenLeachingWaterTable	annualDirectParIncident	annualDiffuseParIncident	annualDirectParIntercepted	annualDiffuseParIntercepted	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	2	inter	18	2.0000000000000000e+00	1.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.82809e+02	0.00000e+00	3.52227e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	6.69443e+00	0.00000e+00	0.00000e+00	4.36546e+00	0.00000e+00	3.03402e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	19	3.0000000000000000e+00	1.0000000000000000e+00	maize	6.43350e+00	1.23901e+00	9.42910e+00	6.76899e-01	9.31024e-01	2.46814e-01	1.01100e+01	1.35000e+00	4.50851e+02	0.00000e+00	5.67572e+02	0.00000e+00	3.77000e+02	1.21153e+02	1.21153e+02	1.33510e+02	0.00000e+00	0.00000e+00	2.03931e+02	0.00000e+00	0.00000e+00	3.19357e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	20	4.0000000000000000e+00	1.0000000000000000e+00	maize	6.42812e+00	1.23706e+00	9.42164e+00	6.75716e-01	9.31231e-01	2.46782e-01	1.01100e+01	1.35000e+00	4.51446e+02	0.00000e+00	5.66985e+02	0.00000e+00	3.77000e+02	1.21160e+02	1.21160e+02	1.33839e+02	0.00000e+00	0.00000e+00	2.03789e+02	0.00000e+00	0.00000e+00	3.17623e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	21	0.0000000000000000e+00	0.0000000000000000e+00	maize	6.41655e+00	1.23035e+00	9.39506e+00	6.88843e-01	9.34891e-01	2.46857e-01	1.01100e+01	1.35000e+00	4.51269e+02	0.00000e+00	5.66816e+02	0.00000e+00	3.77000e+02	1.21213e+02	1.21213e+02	1.35807e+02	0.00000e+00	0.00000e+00	2.03398e+02	0.00000e+00	0.00000e+00	3.31044e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	22	1.0000000000000000e+00	0.0000000000000000e+00	maize	6.42632e+00	1.23839e+00	9.41888e+00	6.76691e-01	9.30893e-01	2.46754e-01	1.01100e+01	1.35000e+00	4.51250e+02	0.00000e+00	5.67171e+02	0.00000e+00	3.77000e+02	1.21165e+02	1.21165e+02	1.33834e+02	0.00000e+00	0.00000e+00	2.03768e+02	0.00000e+00	0.00000e+00	3.32159e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	2	inter	23	2.0000000000000000e+00	0.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.83165e+02	0.00000e+00	3.58566e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.14391e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	24	3.0000000000000000e+00	0.0000000000000000e+00	maize	6.42632e+00	1.23840e+00	9.41887e+00	6.76732e-01	9.30934e-01	2.46753e-01	1.01100e+01	1.35000e+00	4.51254e+02	0.00000e+00	5.67165e+02	0.00000e+00	3.77000e+02	1.21165e+02	1.21165e+02	1.33843e+02	0.00000e+00	0.00000e+00	2.03768e+02	0.00000e+00	0.00000e+00	3.32140e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	25	4.0000000000000000e+00	0.0000000000000000e+00	maize	6.41658e+00	1.23035e+00	9.39510e+00	6.88840e-01	9.34900e-01	2.46857e-01	1.01100e+01	1.35000e+00	4.51270e+02	0.00000e+00	5.66814e+02	0.00000e+00	3.77000e+02	1.21213e+02	1.21213e+02	1.35808e+02	0.00000e+00	0.00000e+00	2.03398e+02	0.00000e+00	0.00000e+00	3.31055e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	1	0.0000000000000000e+00	4.0000000000000000e+00	maize	1.32891e+01	2.44474e+00	1.97039e+01	5.44489e+00	1.32891e+00	1.21854e+00	1.52000e+01	8.30000e+00	3.13962e+02	0.00000e+00	7.92906e+02	0.00000e+00	3.77000e+02	1.78118e+02	1.78118e+02	3.46105e+02	0.00000e+00	0.00000e+00	3.43779e+02	0.00000e+00	0.00000e+00	3.39981e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	2	1.0000000000000000e+00	4.0000000000000000e+00	maize	1.32592e+01	2.44485e+00	1.96622e+01	5.44784e+00	1.32592e+00	1.21836e+00	1.52000e+01	8.30000e+00	3.13646e+02	0.00000e+00	7.93033e+02	0.00000e+00	3.77000e+02	1.78223e+02	1.78223e+02	3.46244e+02	0.00000e+00	0.00000e+00	3.43706e+02	0.00000e+00	0.00000e+00	3.34253e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	2	inter	3	2.0000000000000000e+00	4.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.52000e+01	8.30000e+00	3.28092e+02	0.00000e+00	7.12057e+02	0.00000e+00	0.00000e+00	1.87320e+02	1.87320e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.63099e+02	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	4	3.0000000000000000e+00	4.0000000000000000e+00	maize	1.32590e+01	2.44486e+00	1.96623e+01	5.44793e+00	1.32590e+00	1.21836e+00	1.52000e+01	8.30000e+00	3.13646e+02	0.00000e+00	7.93028e+02	0.00000e+00	3.77000e+02	1.78220e+02	1.78220e+02	3.46243e+02	0.00000e+00	0.00000e+00	3.43709e+02	0.00000e+00	0.00000e+00	3.34243e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	5	4.0000000000000000e+00	4.0000000000000000e+00	maize	1.32890e+01	2.44474e+00	1.97040e+01	5.44497e+00	1.32890e+00	1.21854e+00	1.52000e+01	8.30000e+00	3.13959e+02	0.00000e+00	7.92931e+02	0.00000e+00	3.77000e+02	1.78115e+02	1.78115e+02	3.46068e+02	0.00000e+00	0.00000e+00	3.43782e+02	0.00000e+00	0.00000e+00	3.39984e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	6	0.0000000000000000e+00	3.0000000000000000e+00	maize	1.32564e+01	2.44464e+00	1.96238e+01	5.44240e+00	1.32564e+00	1.21845e+00	1.52000e+01	8.30000e+00	3.13195e+02	0.00000e+00	7.95708e+02	0.00000e+00	3.77000e+02	1.76034e+02	1.76034e+02	3.46494e+02	0.00000e+00	0.00000e+00	3.43260e+02	0.00000e+00	0.00000e+00	3.35365e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	7	1.0000000000000000e+00	3.0000000000000000e+00	maize	1.32494e+01	2.44493e+00	1.94440e+01	5.45024e+00	1.32494e+00	1.21797e+00	1.52000e+01	8.30000e+00	3.09856e+02	0.00000e+00	7.92647e+02	0.00000e+00	3.77000e+02	1.79417e+02	1.79417e+02	3.51037e+02	1.14885e+00	0.00000e+00	3.40586e+02	2.07502e-01	0.00000e+00	3.28464e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	2	inter	8	2.0000000000000000e+00	3.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.52000e+01	8.30000e+00	3.24066e+02	0.00000e+00	6.63612e+02	0.00000e+00	0.00000e+00	1.87320e+02	1.87320e+02	0.00000e+00	5.24919e+01	0.00000e+00	0.00000e+00	2.81854e+01	0.00000e+00	1.45128e+02	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	9	3.0000000000000000e+00	3.0000000000000000e+00	maize	1.32493e+01	2.44493e+00	1.94443e+01	5.45026e+00	1.32493e+00	1.21798e+00	1.52000e+01	8.30000e+00	3.09863e+02	0.00000e+00	7.92632e+02	0.00000e+00	3.77000e+02	1.79416e+02	1.79416e+02	3.51042e+02	1.14890e+00	0.00000e+00	3.40591e+02	2.07506e-01	0.00000e+00	3.28462e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	10	4.0000000000000000e+00	3.0000000000000000e+00	maize	1.32566e+01	2.44464e+00	1.96237e+01	5.44241e+00	1.32566e+00	1.21845e+00	1.52000e+01	8.30000e+00	3.13192e+02	0.00000e+00	7.95713e+02	0.00000e+00	3.77000e+02	1.76033e+02	1.76033e+02	3.46495e+02	0.00000e+00	0.00000e+00	3.43256e+02	0.00000e+00	0.00000e+00	3.35366e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	11	0.0000000000000000e+00	2.0000000000000000e+00	maize	1.32655e+01	2.44558e+00	1.95089e+01	5.46725e+00	1.32655e+00	1.21714e+00	1.52000e+01	8.30000e+00	3.10136e+02	0.00000e+00	7.96843e+02	0.00000e+00	3.77000e+02	1.75902e+02	1.75902e+02	3.48366e+02	0.00000e+00	0.00000e+00	3.41180e+02	0.00000e+00	0.00000e+00	3.31220e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	12	1.0000000000000000e+00	2.0000000000000000e+00	maize	1.21440e+01	2.45902e+00	2.17054e+01	5.87294e+00	1.21440e+00	1.21027e+00	1.52000e+01	8.30000e+00	2.42986e+02	0.00000e+00	7.28270e+02	0.00000e+00	3.77000e+02	1.59348e+02	1.59348e+02	4.52785e+02	3.03320e+00	0.00000e+00	3.79543e+02	2.20889e-01	0.00000e+00	2.21201e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	2	inter	13	2.0000000000000000e+00	2.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.52000e+01	8.30000e+00	3.22291e+02	0.00000e+00	6.04631e+02	0.00000e+00	0.00000e+00	1.86853e+02	1.86853e+02	0.00000e+00	1.07709e+02	0.00000e+00	0.00000e+00	4.38167e+01	0.00000e+00	9.46930e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	14	3.0000000000000000e+00	2.0000000000000000e+00	maize	1.21441e+01	2.45903e+00	2.17050e+01	5.87299e+00	1.21441e+00	1.21026e+00	1.52000e+01	8.30000e+00	2.42986e+02	0.00000e+00	7.28277e+02	0.00000e+00	3.77000e+02	1.59355e+02	1.59355e+02	4.52760e+02	3.03384e+00	0.00000e+00	3.79530e+02	2.20896e-01	0.00000e+00	2.21211e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	15	4.0000000000000000e+00	2.0000000000000000e+00	maize	1.32652e+01	2.44558e+00	1.95090e+01	5.46734e+00	1.32652e+00	1.21714e+00	1.52000e+01	8.30000e+00	3.10131e+02	0.00000e+00	7.96838e+02	0.00000e+00	3.77000e+02	1.75898e+02	1.75898e+02	3.48357e+02	0.00000e+00	0.00000e+00	3.41185e+02	0.00000e+00	0.00000e+00	3.31240e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	16	0.0000000000000000e+00	1.0000000000000000e+00	maize	1.32559e+01	2.44499e+00	1.96028e+01	5.45174e+00	1.32559e+00	1.21808e+00	1.52000e+01	8.30000e+00	3.12854e+02	0.00000e+00	7.92618e+02	0.00000e+00	3.77000e+02	1.78647e+02	1.78647e+02	3.47446e+02	0.00000e+00	0.00000e+00	3.42873e+02	0.00000e+00	0.00000e+00	3.30526e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	17	1.0000000000000000e+00	1.0000000000000000e+00	maize	1.32603e+01	2.44504e+00	1.95046e+01	5.45324e+00	1.32603e+00	1.21763e+00	1.52000e+01	8.30000e+00	3.10956e+02	0.00000e+00	7.94828e+02	0.00000e+00	3.77000e+02	1.75941e+02	1.75941e+02	3.50980e+02	1.14687e+00	0.00000e+00	3.41223e+02	2.07920e-01	0.00000e+00	3.29571e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	2	inter	18	2.0000000000000000e+00	1.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.52000e+01	8.30000e+00	3.27113e+02	0.00000e+00	6.60675e+02	0.00000e+00	0.00000e+00	1.87320e+02	1.87320e+02	0.00000e+00	5.23846e+01	0.00000e+00	0.00000e+00	2.82729e+01	0.00000e+00	1.44864e+02	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	19	3.0000000000000000e+00	1.0000000000000000e+00	maize	1.32604e+01	2.44504e+00	1.95046e+01	5.45322e+00	1.32604e+00	1.21763e+00	1.52000e+01	8.30000e+00	3.10957e+02	0.00000e+00	7.94832e+02	0.00000e+00	3.77000e+02	1.75942e+02	1.75942e+02	3.50978e+02	1.14687e+00	0.00000e+00	3.41221e+02	2.07921e-01	0.00000e+00	3.29569e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	20	4.0000000000000000e+00	1.0000000000000000e+00	maize	1.32561e+01	2.44499e+00	1.96027e+01	5.45170e+00	1.32561e+00	1.21808e+00	1.52000e+01	8.30000e+00	3.12857e+02	0.00000e+00	7.92623e+02	0.00000e+00	3.77000e+02	1.78651e+02	1.78651e+02	3.47442e+02	0.00000e+00	0.00000e+00	3.42869e+02	0.00000e+00	0.00000e+00	3.30510e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	21	0.0000000000000000e+00	0.0000000000000000e+00	maize	1.32582e+01	2.44462e+00	1.96599e+01	5.44187e+00	1.32582e+00	1.21849e+00	1.52000e+01	8.30000e+00	3.14438e+02	0.00000e+00	7.92918e+02	0.00000e+00	3.77000e+02	1.78236e+02	1.78236e+02	3.46118e+02	0.00000e+00	0.00000e+00	3.43729e+02	0.00000e+00	0.00000e+00	3.34272e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	22	1.0000000000000000e+00	0.0000000000000000e+00	maize	1.32737e+01	2.44525e+00	1.96415e+01	5.45848e+00	1.32737e+00	1.21768e+00	1.52000e+01	8.30000e+00	3.12751e+02	0.00000e+00	7.92910e+02	0.00000e+00	3.77000e+02	1.78407e+02	1.78407e+02	3.47503e+02	0.00000e+00	0.00000e+00	3.43074e+02	0.00000e+00	0.00000e+00	3.34552e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	2	inter	23	2.0000000000000000e+00	0.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.52000e+01	8.30000e+00	3.28104e+02	0.00000e+00	7.12045e+02	0.00000e+00	0.00000e+00	1.87320e+02	1.87320e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.63331e+02	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	24	3.0000000000000000e+00	0.0000000000000000e+00	maize	1.32739e+01	2.44525e+00	1.96414e+01	5.45847e+00	1.32739e+00	1.21768e+00	1.52000e+01	8.30000e+00	3.12754e+02	0.00000e+00	7.92911e+02	0.00000e+00	3.77000e+02	1.78412e+02	1.78412e+02	3.47501e+02	0.00000e+00	0.00000e+00	3.43071e+02	0.00000e+00	0.00000e+00	3.34524e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2002	31	12	2002	365	1	main	25	4.0000000000000000e+00	0.0000000000000000e+00	maize	1.32582e+01	2.44462e+00	1.96599e+01	5.44186e+00	1.32582e+00	1.21849e+00	1.52000e+01	8.30000e+00	3.14438e+02	0.00000e+00	7.92916e+02	0.00000e+00	3.77000e+02	1.78237e+02	1.78237e+02	3.46122e+02	0.00000e+00	0.00000e+00	3.43730e+02	0.00000e+00	0.00000e+00	3.34261e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
