SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	20	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.65650e+01	2.80000e+01	8.71750e-02	1.09803e-01	9.74836e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	21	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.69868e+01	2.80000e+01	8.85592e-02	1.09803e-01	9.82372e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	22	1.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70754e+01	2.80000e+01	8.88499e-02	1.09803e-01	9.83954e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	23	2.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70933e+01	2.80000e+01	8.89086e-02	1.09803e-01	9.84275e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	24	3.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.73574e+01	2.80000e+01	8.97753e-02	1.09803e-01	9.88993e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	25	4.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70246e+01	2.80000e+01	8.86831e-02	1.09803e-01	9.83047e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	1	0.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.72839e+01	2.80000e+01	6.43732e-02	7.56774e-02	6.96419e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	2	1.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.73187e+01	2.80000e+01	6.44554e-02	7.56774e-02	6.96858e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	3	2.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.76165e+01	2.80000e+01	6.51579e-02	7.56774e-02	7.00609e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	4	3.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74336e+01	2.80000e+01	6.47263e-02	7.56774e-02	6.98304e-02	2.70013e+01	
